transaction_id,user_id,transaction_datetime,transaction_amount,currency,payment_method,card_bin,is_card_present,shipping_country,billing_country,ip_country,ip_distance_km,device_type,hour_of_day,day_of_week,num_prev_tx_30d,avg_tx_amount_30d,account_age_days,same_billing_shipping,items_count,item_category,refund_history_count,chargeback_history_count,promo_used,loyalty_points,shipping_speed,billing_name_matches,is_vpn,velocity_flag,fraud_label
TX2000308,U20202,2025-05-24 05:12:56,194.17,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,5,5,1,98.25,190,1,5,electronics,0,0,0,1,standard,1,0,0,0
TX2000309,U23255,2025-07-14 15:07:16,243.26,QAR,credit_card,477652,1,Qatar,Qatar,Qatar,0.0,mobile,15,0,1,113.7,776,1,3,electronics,0,0,0,143,standard,1,0,0,0
TX2000310,U20122,2025-04-24 09:57:12,182.42,OMR,credit_card,550878,0,Oman,Oman,Oman,0.0,mobile,9,3,1,70.1,130,1,6,home,0,0,0,154,express,1,0,0,0
TX2000311,U20400,2025-07-30 03:07:04,53.79,BHD,credit_card,464333,1,Bahrain,Saudi Arabia,Saudi Arabia,0.0,desktop,3,2,3,143.39,552,0,2,groceries,0,0,0,0,standard,1,0,0,0
TX2000312,U20766,2025-06-10 18:30:44,131.83,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,18,1,0,111.85,7,1,3,sports,0,0,0,100,standard,0,0,0,0
TX2000313,U20293,2025-04-18 08:48:18,62.68,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,8,4,1,63.15,444,1,4,home,0,0,0,0,standard,1,0,0,0
TX2000314,U22327,2025-09-09 14:57:31,69.66,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,14,1,0,24.31,340,1,6,electronics,0,0,1,143,standard,1,1,0,0
TX2000315,U23908,2025-07-27 18:26:54,33.42,AED,paypal,,0,United Arab Emirates,United Arab Emirates,Oman,1598.2,mobile,18,6,0,79.12,224,1,2,electronics,0,0,1,63,standard,1,1,0,0
TX2000316,U22931,2025-07-31 15:07:48,78.58,KWD,debit_card,510930,1,Kuwait,Kuwait,Kuwait,0.0,mobile,15,3,1,80.54,723,1,2,sports,0,0,0,27,standard,1,0,0,0
TX2000317,U23681,2025-05-17 18:07:05,23.4,BHD,credit_card,404852,0,Bahrain,Kuwait,Oman,1133.5,mobile,18,5,2,87.08,854,0,1,groceries,0,0,0,0,standard,1,0,0,0
TX2000318,U20197,2025-07-19 12:18:49,37.02,AED,apple_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,12,5,1,105.54,796,1,2,home,0,0,0,100,express,1,0,0,0
TX2000319,U23029,2025-08-25 22:50:48,167.99,OMR,paypal,,0,Oman,United Arab Emirates,United Arab Emirates,0.0,tablet,22,0,0,47.01,273,0,2,electronics,0,0,0,0,standard,1,0,0,0
TX2000320,U21930,2025-05-14 22:16:19,35.81,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,22,2,3,10.35,219,1,5,home,0,0,0,164,standard,1,0,0,0
TX2000321,U23582,2025-05-26 20:19:26,14.33,AED,bank_transfer,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,20,0,4,123.8,93,1,2,groceries,0,0,1,73,express,1,0,0,0
TX2000322,U22799,2025-09-06 04:23:56,14.51,QAR,apple_pay,,0,Qatar,Qatar,Qatar,0.0,mobile,4,5,1,125.3,53,1,3,home,0,0,0,85,standard,1,1,0,0
TX2000323,U22191,2025-04-09 09:02:36,243.46,OMR,apple_pay,,0,Oman,Oman,Qatar,1570.2,desktop,9,2,1,137.63,244,1,2,sports,0,0,1,13,standard,1,0,0,0
TX2000324,U20608,2025-05-11 20:06:55,69.09,KWD,bank_transfer,,0,Kuwait,Kuwait,Kuwait,0.0,desktop,20,6,2,145.67,48,1,6,electronics,0,0,0,119,standard,1,0,0,0
TX2000325,U23272,2025-09-14 02:41:26,54.31,BHD,bank_transfer,,0,Bahrain,Qatar,Qatar,0.0,desktop,2,6,1,32.28,56,0,3,sports,0,0,0,0,standard,1,0,0,0
TX2000326,U21147,2025-06-25 03:24:23,137.27,AED,debit_card,539699,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,3,2,0,59.54,132,1,5,home,0,0,0,39,standard,1,0,0,0
TX2000327,U20186,2025-07-26 16:37:20,157.94,QAR,credit_card,500286,0,Qatar,Qatar,Qatar,0.0,desktop,16,5,1,129.19,62,1,5,home,0,0,0,0,standard,1,0,0,0
TX2000328,U23397,2025-05-30 20:55:05,37.65,AED,debit_card,513120,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,20,4,1,140.76,208,1,4,fashion,0,0,0,90,standard,1,0,0,0
TX2000329,U22511,2025-05-10 17:35:14,98.96,QAR,apple_pay,,0,Qatar,Qatar,Qatar,0.0,mobile,17,5,4,12.03,326,1,3,electronics,0,0,0,0,standard,1,0,0,0
TX2000330,U23420,2025-08-24 14:57:19,126.23,QAR,credit_card,476596,1,Qatar,Qatar,Qatar,0.0,mobile,14,6,2,64.25,359,1,3,beauty,0,0,1,59,standard,1,0,1,0
TX2000331,U21794,2025-09-12 07:35:02,92.13,KWD,credit_card,526697,1,Kuwait,Kuwait,Kuwait,0.0,mobile,7,4,2,25.87,228,1,3,fashion,0,0,1,8,standard,1,0,0,0
TX2000332,U20659,2025-08-05 07:39:30,22.04,BHD,credit_card,408209,1,Bahrain,Bahrain,Bahrain,0.0,mobile,7,1,0,120.38,221,1,4,fashion,0,0,0,90,standard,1,0,0,0
TX2000333,U22811,2025-08-22 06:51:51,169.72,OMR,apple_pay,,0,Oman,Oman,Oman,0.0,desktop,6,4,0,114.6,193,1,5,home,0,0,0,76,express,1,0,0,0
TX2000334,U23002,2025-04-04 00:38:12,76.76,QAR,debit_card,453482,1,Qatar,Qatar,Qatar,0.0,desktop,0,4,0,115.6,84,1,3,electronics,0,0,0,6,standard,1,0,1,0
TX2000335,U21955,2025-08-20 09:03:54,42.19,OMR,credit_card,438197,1,Oman,Oman,Oman,0.0,mobile,9,2,0,64.63,318,1,4,electronics,0,0,1,61,standard,1,0,0,0
TX2000336,U22450,2025-03-20 14:52:58,44.57,BHD,credit_card,477694,1,Bahrain,Bahrain,Bahrain,0.0,mobile,14,3,0,66.87,321,1,3,electronics,0,0,0,0,overnight,1,0,0,0
TX2000337,U21369,2025-09-03 12:36:26,17.96,OMR,apple_pay,,0,Oman,Oman,Oman,0.0,mobile,12,2,1,46.66,88,1,1,beauty,0,0,1,235,standard,1,0,0,0
TX2000338,U21986,2025-04-18 01:27:19,16.89,KWD,credit_card,549148,1,Kuwait,Qatar,Qatar,0.0,mobile,1,4,2,60.53,361,0,4,electronics,0,0,0,83,standard,1,0,0,0
TX2000339,U21534,2025-08-18 05:27:55,130.32,KWD,credit_card,517458,0,Kuwait,Kuwait,Kuwait,0.0,desktop,5,0,0,147.63,585,1,4,home,0,0,0,45,standard,1,0,0,0
TX2000340,U20146,2025-07-25 13:13:51,9.66,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,13,4,3,16.52,270,1,10,electronics,0,0,0,0,standard,1,0,0,0
TX2000341,U23219,2025-04-17 15:53:01,53.25,KWD,debit_card,519614,0,Kuwait,Kuwait,Kuwait,0.0,mobile,15,3,0,55.36,37,1,3,fashion,0,0,0,95,standard,1,1,0,0
TX2000342,U22911,2025-05-21 09:13:49,68.21,QAR,credit_card,489484,1,Qatar,Qatar,Qatar,0.0,mobile,9,2,2,120.59,118,1,1,electronics,0,0,0,0,standard,1,0,0,0
TX2000343,U21734,2025-04-17 21:26:05,20.56,BHD,paypal,,0,Bahrain,Bahrain,Bahrain,0.0,desktop,21,3,1,63.53,29,1,3,fashion,0,0,1,17,standard,1,0,0,0
TX2000344,U21843,2025-06-04 01:03:18,292.99,KWD,credit_card,549151,1,Kuwait,Kuwait,Kuwait,0.0,mobile,1,2,2,143.0,107,1,4,electronics,0,0,1,13,standard,1,0,0,0
TX2000345,U20488,2025-06-14 22:28:50,33.55,AED,apple_pay,,0,United Arab Emirates,United Arab Emirates,Saudi Arabia,1763.6,desktop,22,5,1,56.5,71,1,7,home,1,0,0,198,standard,1,0,0,0
TX2000346,U22976,2025-08-07 06:26:00,44.52,BHD,credit_card,545050,1,Bahrain,Bahrain,Bahrain,0.0,mobile,6,3,3,128.97,242,1,2,groceries,0,0,0,72,standard,1,0,0,0
TX2000347,U21959,2025-08-21 22:19:21,42.57,QAR,credit_card,412705,0,Qatar,United Arab Emirates,United Arab Emirates,0.0,mobile,22,3,1,124.11,165,0,4,groceries,0,0,0,0,standard,1,0,0,0
TX2000348,U21663,2025-08-19 17:38:21,42.58,BHD,apple_pay,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,17,1,0,11.29,384,1,2,sports,0,0,0,0,standard,1,0,0,1
TX2000349,U22598,2025-06-21 02:23:02,7.47,KWD,paypal,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,2,5,1,66.42,135,1,4,electronics,0,0,0,78,express,0,0,0,0
TX2000350,U22385,2025-08-25 09:16:20,119.34,AED,credit_card,557979,0,United Arab Emirates,United Arab Emirates,Bahrain,636.9,desktop,9,0,3,49.29,50,1,1,home,0,0,0,124,standard,1,0,0,0
TX2000351,U22919,2025-04-02 06:26:00,282.0,SAR,credit_card,453832,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,6,2,3,77.15,80,1,5,electronics,0,0,0,42,standard,1,0,0,0
TX2000352,U20640,2025-04-11 04:06:42,36.49,QAR,google_pay,,0,Qatar,Qatar,Qatar,0.0,desktop,4,4,0,74.79,236,1,5,fashion,0,0,0,30,standard,1,0,0,0
TX2000353,U21802,2025-07-10 09:40:19,96.99,QAR,apple_pay,,0,Qatar,United Arab Emirates,United Arab Emirates,0.0,desktop,9,3,3,136.77,179,0,2,electronics,0,0,1,52,standard,1,0,0,0
TX2000354,U22520,2025-06-11 04:48:18,116.41,BHD,credit_card,487367,1,Bahrain,Bahrain,Bahrain,0.0,desktop,4,2,2,35.7,13,1,2,electronics,0,0,1,148,standard,1,0,0,0
TX2000355,U21969,2025-08-08 07:25:57,167.46,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,7,4,3,35.51,70,1,5,sports,0,0,0,90,standard,1,0,0,0
TX2000356,U22198,2025-05-13 06:31:19,51.48,OMR,credit_card,454612,0,Oman,Oman,Oman,0.0,desktop,6,1,1,25.13,105,1,2,groceries,0,0,0,50,standard,1,0,0,0
TX2000357,U21438,2025-04-17 06:55:48,31.81,AED,debit_card,509165,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,6,3,1,113.41,387,1,6,home,0,0,1,0,standard,1,0,0,0
TX2000358,U23369,2025-04-06 18:14:34,38.89,SAR,credit_card,473501,1,Saudi Arabia,Saudi Arabia,Bahrain,541.0,mobile,18,6,2,138.5,393,1,4,fashion,0,0,0,118,express,1,0,0,0
TX2000359,U21634,2025-05-21 22:16:01,112.85,SAR,credit_card,410248,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,tablet,22,2,1,61.59,359,1,5,fashion,0,0,1,103,standard,1,0,0,0
TX2000360,U20262,2025-04-13 23:05:19,152.73,BHD,credit_card,446988,0,Bahrain,Saudi Arabia,Saudi Arabia,0.0,mobile,23,6,1,18.66,511,0,2,electronics,0,0,0,149,standard,1,0,0,0
TX2000361,U21787,2025-04-24 12:18:56,26.59,BHD,debit_card,489169,1,Bahrain,Bahrain,Bahrain,0.0,tablet,12,3,0,31.84,621,1,2,sports,0,0,0,123,express,1,0,0,0
TX2000362,U22191,2025-08-16 05:42:12,53.67,OMR,credit_card,495039,1,Oman,Kuwait,United Arab Emirates,944.6,mobile,5,5,4,24.33,22,0,3,fashion,0,0,1,84,standard,1,0,0,1
TX2000363,U22393,2025-06-02 23:02:25,188.98,KWD,credit_card,407461,0,Kuwait,Kuwait,Bahrain,1127.9,mobile,23,0,1,92.93,203,1,1,electronics,0,0,1,68,standard,1,0,0,0
TX2000364,U20623,2025-05-27 16:00:18,139.26,SAR,credit_card,558070,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,16,1,2,49.52,48,1,3,home,0,0,0,0,standard,1,1,0,0
TX2000365,U21016,2025-05-21 04:50:54,343.78,KWD,credit_card,543893,1,Kuwait,Kuwait,Kuwait,0.0,desktop,4,2,2,135.64,131,1,3,beauty,0,0,1,81,standard,0,1,0,0
TX2000366,U23643,2025-06-24 03:53:53,121.7,SAR,apple_pay,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,3,1,2,32.72,326,1,5,sports,0,0,0,9,standard,1,0,0,0
TX2000367,U20880,2025-06-10 11:55:47,50.38,KWD,credit_card,419870,1,Kuwait,Kuwait,Kuwait,0.0,desktop,11,1,1,140.22,276,1,1,home,0,0,0,0,overnight,1,0,1,0
TX2000368,U22049,2025-06-21 15:41:46,84.91,KWD,paypal,,0,Kuwait,Kuwait,Kuwait,0.0,desktop,15,5,1,56.58,41,1,7,electronics,0,0,0,202,standard,1,0,0,0
TX2000369,U22944,2025-08-01 20:18:16,94.32,SAR,credit_card,413410,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,20,4,0,131.42,424,1,5,fashion,0,0,0,0,standard,1,0,0,0
TX2000370,U21327,2025-06-08 13:50:58,17.23,AED,credit_card,487721,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,13,6,1,142.86,463,1,4,fashion,0,0,0,0,overnight,0,0,0,1
TX2000371,U22301,2025-07-15 01:03:19,72.68,AED,debit_card,419133,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,1,1,1,148.09,44,1,2,electronics,0,0,1,62,standard,1,0,0,0
TX2000372,U23723,2025-08-21 06:42:52,104.21,BHD,bank_transfer,,0,Bahrain,Bahrain,Qatar,104.9,tablet,6,3,1,122.5,286,1,4,fashion,0,0,0,65,standard,1,1,0,0
TX2000373,U20452,2025-07-21 19:31:10,24.08,KWD,credit_card,489705,1,Kuwait,Kuwait,Kuwait,0.0,mobile,19,0,2,24.24,871,1,2,groceries,0,1,0,65,standard,1,0,0,0
TX2000374,U23108,2025-05-23 22:47:21,130.64,KWD,credit_card,423359,1,Kuwait,Bahrain,Bahrain,0.0,mobile,22,4,3,17.75,29,0,2,fashion,0,0,1,17,standard,1,0,0,0
TX2000375,U21183,2025-04-16 00:53:13,79.3,KWD,paypal,,0,Kuwait,Kuwait,Kuwait,0.0,tablet,0,2,2,113.56,53,1,5,groceries,0,0,1,90,standard,1,0,0,0
TX2000376,U23062,2025-08-22 22:58:36,253.45,KWD,bank_transfer,,0,Kuwait,Kuwait,Kuwait,0.0,desktop,22,4,1,135.59,435,1,1,beauty,1,0,1,141,express,1,0,0,1
TX2000377,U22056,2025-07-25 04:22:36,13.85,KWD,bank_transfer,,0,Kuwait,Saudi Arabia,Saudi Arabia,0.0,mobile,4,4,4,33.25,123,0,2,beauty,0,0,0,0,overnight,1,0,0,0
TX2000378,U23304,2025-09-15 03:43:09,32.5,OMR,debit_card,427400,0,Oman,Oman,Oman,0.0,mobile,3,0,0,141.75,934,1,1,fashion,0,0,0,0,standard,1,0,0,0
TX2000379,U23170,2025-05-06 22:44:38,89.98,QAR,debit_card,434173,1,Qatar,Kuwait,Kuwait,0.0,mobile,22,1,2,95.43,293,0,2,electronics,0,0,1,0,standard,1,0,1,0
TX2000380,U21682,2025-06-02 14:30:06,32.29,KWD,paypal,,0,Kuwait,Bahrain,Bahrain,0.0,tablet,14,0,3,27.36,198,0,5,groceries,0,0,1,15,express,1,0,0,0
TX2000381,U22863,2025-06-09 11:49:28,106.65,OMR,debit_card,411179,0,Oman,Oman,Oman,0.0,mobile,11,0,2,33.38,123,1,4,home,0,0,0,57,express,1,0,0,0
TX2000382,U22255,2025-07-04 20:50:08,137.74,AED,paypal,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,20,4,4,19.23,81,1,2,electronics,0,0,0,78,standard,1,0,0,0
TX2000383,U21154,2025-06-24 17:23:37,13.46,KWD,google_pay,,0,Kuwait,Kuwait,Kuwait,0.0,desktop,17,1,0,30.05,314,1,1,electronics,0,0,0,4,standard,1,0,0,0
TX2000384,U20403,2025-07-02 19:28:23,60.93,AED,apple_pay,,0,United Arab Emirates,Kuwait,Kuwait,0.0,desktop,19,2,0,112.5,268,0,1,home,0,0,0,159,standard,1,0,0,0
TX2000385,U22199,2025-07-01 20:16:50,70.56,BHD,debit_card,501879,1,Bahrain,Bahrain,Bahrain,0.0,mobile,20,1,1,40.63,132,1,1,fashion,0,0,0,115,standard,1,1,0,0
TX2000386,U22101,2025-06-23 20:25:05,36.49,QAR,debit_card,435495,1,Qatar,Bahrain,Bahrain,0.0,desktop,20,0,1,88.63,749,0,2,electronics,1,0,0,65,standard,1,0,0,0
TX2000387,U23191,2025-07-01 14:14:23,224.98,SAR,paypal,,0,Saudi Arabia,Bahrain,Bahrain,0.0,desktop,14,1,1,110.95,430,0,2,electronics,1,0,0,25,express,1,0,0,1
TX2000388,U21696,2025-07-02 07:39:38,161.32,QAR,debit_card,406487,0,Qatar,Qatar,Qatar,0.0,mobile,7,2,3,135.34,90,1,4,fashion,0,0,0,0,standard,1,1,0,0
TX2000389,U23991,2025-08-26 16:45:00,97.85,KWD,debit_card,414760,1,Kuwait,Kuwait,Kuwait,0.0,desktop,16,1,2,92.59,861,1,3,beauty,1,0,1,0,standard,1,0,0,0
TX2000390,U20627,2025-05-03 21:08:25,100.32,KWD,credit_card,527600,1,Kuwait,Qatar,Qatar,0.0,mobile,21,5,2,89.76,422,0,2,electronics,0,0,1,0,standard,0,0,0,0
TX2000391,U20586,2025-06-02 21:13:19,52.05,QAR,credit_card,491975,1,Qatar,Qatar,Qatar,0.0,desktop,21,0,2,137.8,682,1,2,beauty,0,0,1,70,overnight,1,0,0,1
TX2000392,U21648,2025-04-05 10:24:57,217.55,QAR,debit_card,492465,0,Qatar,Qatar,Qatar,0.0,desktop,10,5,0,51.29,43,1,4,electronics,0,0,1,75,standard,1,0,0,0
TX2000393,U21443,2025-07-11 00:13:02,110.51,BHD,google_pay,,0,Bahrain,Bahrain,Bahrain,0.0,desktop,0,4,2,38.52,10,1,3,beauty,0,0,0,0,standard,1,1,0,0
TX2000394,U21445,2025-08-06 00:30:09,111.88,AED,credit_card,429403,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,tablet,0,2,0,132.19,203,1,2,groceries,0,0,0,85,standard,1,0,0,0
TX2000395,U20103,2025-06-10 02:38:58,171.68,SAR,debit_card,515625,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,2,1,1,20.43,178,1,2,fashion,0,0,0,76,standard,1,0,0,0
TX2000396,U23923,2025-06-30 12:28:30,42.58,QAR,credit_card,508576,1,Qatar,Qatar,Qatar,0.0,desktop,12,0,0,36.56,611,1,2,home,0,0,0,80,standard,1,0,0,0
TX2000397,U20253,2025-07-10 09:49:42,150.57,SAR,credit_card,401755,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,9,3,1,67.58,56,1,5,fashion,0,0,0,45,standard,1,0,0,0
TX2000398,U23298,2025-08-17 23:54:46,26.15,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,23,6,1,60.58,7,1,3,sports,0,0,0,10,express,1,0,0,0
TX2000399,U23183,2025-08-01 20:40:06,32.38,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,20,4,0,108.85,226,1,5,fashion,0,0,0,161,standard,1,0,0,0
TX2000400,U22557,2025-08-24 17:37:27,38.61,SAR,credit_card,528500,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,17,6,2,22.85,58,1,4,home,0,0,1,0,standard,1,0,0,0
TX2000401,U21496,2025-08-12 11:58:58,315.14,OMR,paypal,,0,Oman,Oman,Oman,0.0,desktop,11,1,0,76.8,15,1,3,fashion,0,0,0,0,express,1,0,0,0
TX2000402,U20098,2025-05-01 18:53:58,164.04,AED,credit_card,471352,0,United Arab Emirates,United Arab Emirates,Kuwait,404.5,desktop,18,3,1,123.2,6,1,3,electronics,0,0,0,0,standard,1,0,0,1
TX2000403,U22200,2025-08-03 17:22:53,105.69,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,17,6,1,105.67,46,1,2,electronics,0,0,0,140,standard,1,0,0,0
TX2000404,U21884,2025-04-06 03:20:40,119.47,QAR,credit_card,515891,1,Qatar,Qatar,Qatar,0.0,desktop,3,6,0,98.43,141,1,1,home,0,0,0,61,express,1,0,0,0
TX2000405,U22961,2025-05-04 20:48:29,82.43,QAR,credit_card,476759,0,Qatar,Qatar,Kuwait,93.4,tablet,20,6,1,43.51,646,1,2,electronics,0,0,1,0,standard,1,0,0,0
TX2000406,U21919,2025-05-29 10:25:02,244.28,AED,debit_card,512133,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,10,3,1,65.11,428,1,7,fashion,0,0,0,97,standard,1,0,0,0
TX2000407,U20877,2025-03-20 18:05:10,70.35,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,18,3,1,35.3,226,1,4,fashion,0,0,0,62,standard,1,0,0,0
TX2000408,U20337,2025-04-28 16:04:51,50.1,QAR,credit_card,556038,1,Qatar,Qatar,Qatar,0.0,desktop,16,0,1,81.25,168,1,2,fashion,0,0,1,58,standard,1,0,0,0
TX2000409,U23777,2025-09-01 08:47:22,24.56,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,8,0,0,91.78,182,1,3,fashion,0,0,1,0,standard,1,0,0,0
TX2000410,U22869,2025-03-23 12:40:32,137.95,OMR,credit_card,407688,0,Oman,Kuwait,Kuwait,0.0,desktop,12,6,0,98.37,647,0,3,fashion,0,0,0,105,standard,1,0,0,0
TX2000411,U23234,2025-05-29 13:37:41,116.44,BHD,bank_transfer,,0,Bahrain,Saudi Arabia,Saudi Arabia,0.0,tablet,13,3,0,132.63,386,0,2,fashion,0,0,0,0,standard,1,0,0,0
TX2000412,U23791,2025-07-06 14:56:34,59.1,AED,credit_card,558625,0,United Arab Emirates,Kuwait,Kuwait,0.0,desktop,14,6,2,18.66,56,0,3,groceries,0,0,0,154,standard,1,0,0,0
TX2000413,U20956,2025-06-20 05:23:09,4.85,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,5,4,2,64.36,842,1,2,electronics,0,0,1,0,overnight,1,0,0,0
TX2000414,U21704,2025-04-15 03:18:58,153.53,SAR,debit_card,469282,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,3,1,2,92.74,444,1,3,electronics,1,0,0,74,express,1,0,0,0
TX2000415,U20160,2025-09-15 00:27:12,10.29,AED,credit_card,549651,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,0,0,2,89.82,10,1,3,sports,0,0,0,0,standard,1,0,1,0
TX2000416,U21603,2025-04-10 14:05:41,109.51,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,14,3,2,13.04,209,1,2,fashion,0,0,1,0,standard,1,0,0,0
TX2000417,U22848,2025-03-31 18:22:47,297.55,AED,bank_transfer,,0,United Arab Emirates,Bahrain,Bahrain,0.0,mobile,18,0,3,36.5,317,0,2,fashion,0,0,0,85,standard,0,0,0,0
TX2000418,U20397,2025-09-13 03:59:00,55.93,QAR,paypal,,0,Qatar,Qatar,Qatar,0.0,desktop,3,5,1,128.4,18,1,1,fashion,0,0,0,0,standard,1,0,0,1
TX2000419,U21300,2025-05-27 00:48:24,24.32,SAR,credit_card,544086,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,0,1,2,82.15,130,1,2,electronics,0,0,0,15,standard,1,0,0,0
TX2000420,U20815,2025-05-29 06:27:06,111.84,QAR,debit_card,448443,0,Qatar,Qatar,Qatar,0.0,mobile,6,3,2,67.9,313,1,3,beauty,0,0,0,0,standard,0,0,0,0
TX2000421,U23987,2025-09-01 00:11:52,149.69,SAR,debit_card,519086,1,Saudi Arabia,Bahrain,Bahrain,0.0,tablet,0,0,0,136.02,507,0,6,electronics,0,0,0,169,express,1,0,0,0
TX2000422,U21527,2025-09-01 02:53:23,63.54,AED,debit_card,436397,1,United Arab Emirates,United Arab Emirates,Kuwait,1145.3,mobile,2,0,2,20.49,1133,1,1,beauty,0,0,0,2,express,1,0,0,0
TX2000423,U21919,2025-09-04 12:10:54,282.97,BHD,debit_card,473302,1,Bahrain,Bahrain,United Arab Emirates,1553.7,desktop,12,3,1,139.12,38,1,3,electronics,0,0,1,113,overnight,1,0,0,0
TX2000424,U21415,2025-08-18 09:29:11,6.29,BHD,credit_card,513417,1,Bahrain,Bahrain,Bahrain,0.0,mobile,9,0,0,13.89,300,1,3,beauty,0,0,0,0,express,1,0,0,0
TX2000425,U21158,2025-08-26 05:35:40,62.9,OMR,paypal,,0,Oman,Oman,Oman,0.0,desktop,5,1,1,88.77,669,1,5,sports,0,0,0,0,standard,1,0,0,0
TX2000426,U21218,2025-04-16 06:08:37,106.88,OMR,paypal,,0,Oman,Oman,Oman,0.0,desktop,6,2,2,87.71,378,1,2,home,0,0,0,45,standard,1,0,0,0
TX2000427,U20400,2025-05-16 10:07:05,172.86,KWD,credit_card,401063,1,Kuwait,Kuwait,Kuwait,0.0,desktop,10,4,2,99.47,300,1,4,fashion,0,0,0,117,standard,1,0,0,0
TX2000428,U20639,2025-06-17 14:17:40,26.39,QAR,debit_card,540406,0,Qatar,Qatar,Qatar,0.0,mobile,14,1,1,14.15,72,1,3,fashion,0,0,1,34,standard,1,0,0,0
TX2000429,U23104,2025-04-17 04:28:16,132.33,SAR,debit_card,475848,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,4,3,2,84.27,506,1,3,fashion,0,0,0,26,standard,1,0,0,0
TX2000430,U22735,2025-08-29 09:17:13,78.76,OMR,paypal,,0,Oman,Oman,Oman,0.0,desktop,9,4,1,25.91,247,1,5,electronics,0,0,1,65,standard,1,0,0,0
TX2000431,U20459,2025-09-01 21:27:08,43.24,AED,credit_card,556199,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,21,0,0,31.84,35,1,2,groceries,0,0,0,105,express,1,0,0,0
TX2000432,U20954,2025-07-05 06:54:26,22.95,BHD,paypal,,0,Bahrain,Bahrain,Bahrain,0.0,desktop,6,5,3,40.15,822,1,3,fashion,0,0,0,64,standard,1,0,0,0
TX2000433,U23954,2025-09-13 11:24:09,166.3,SAR,credit_card,466512,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,11,5,1,95.84,1336,1,6,beauty,0,0,0,0,standard,1,0,0,0
TX2000434,U20469,2025-06-09 23:05:24,21.86,KWD,debit_card,510687,0,Kuwait,Kuwait,Kuwait,0.0,desktop,23,0,2,64.61,231,1,1,fashion,0,0,1,0,standard,1,0,0,0
TX2000435,U23446,2025-05-06 06:50:56,42.18,BHD,apple_pay,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,6,1,1,21.95,449,1,3,fashion,0,0,0,94,standard,1,0,0,0
TX2000436,U21045,2025-04-30 02:50:11,40.01,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,tablet,2,2,2,50.46,262,1,4,groceries,0,0,0,0,standard,1,0,0,0
